"","bio_1","bio_2","bio_3","bio_4","bio_7","bio_14","bio_15","bio_18","bio_19","Built2009","crop2005","NavWat2009","Pastur2009","Popden2010","Railways","Roads","HFP2009","pet_he_yr","aet_yr","perren_str","interm_str","dams","canals","perren_wb","interm_wb","dry_salt_f","ocean_sea","prelim_ric","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"2958",202,124,91,199,135,36,35,248,196,0,0,0,0,7,0,0.250063,7.25006,1649,1005,14019,212940,5232240,1755140,31915.3,74265.4,1177920,1177920,29,-1.93680222272677,1.87386866054757,0.915042071074419,0.238441763321084,1.08158761769285,0.918848158519215,0.253734311395672
"2959",202,124,91,199,135,36,35,248,196,0,0,0,0,7,0,0.250063,7.25006,1649,1005,14019,212940,5232240,1755140,31915.3,74265.4,1177920,1177920,29,-1.93680222272677,1.87386866054757,0.915042071074419,0.238441763321084,1.08158761769285,0.918848158519215,0.253734311395672
"2960",202,124,91,199,135,36,35,248,196,0,0,0,0,7,0,0.250063,7.25006,1649,1005,14019,212940,5232240,1755140,31915.3,74265.4,1177920,1177920,29,-1.93680222272677,1.87386866054757,0.915042071074419,0.238441763321084,1.08158761769285,0.918848158519215,0.253734311395672
"2961",159,116,89,252,130,30,38,333,186,0,0,0,0,6,0,0.250015,6.25001,1421,1106,22268.4,220918,5236710,1740370,16354.3,75075.3,1171530,1171530,36,-1.56243888652871,1.60984980584217,0.507300174418801,-1.37014886444348,0.348034363550265,0.141927571150231,0.136872659556394
"2962",159,116,89,252,130,30,38,333,186,0,0,0,0,6,0,0.250015,6.25001,1421,1106,22268.4,220918,5236710,1740370,16354.3,75075.3,1171530,1171530,36,-1.56243888652871,1.60984980584217,0.507300174418801,-1.37014886444348,0.348034363550265,0.141927571150231,0.136872659556394
"2963",154,114,89,256,128,30,38,339,189,0,0,0,0,6,0,0.25003,6.25003,1389,1115,22761.2,221277,5236870,1739710,15794.1,75166.6,1171190,1171190,36,-1.5140878591315,1.60025929502535,0.460627978832144,-1.58870427207381,0.302521685699236,0.0761773147271089,0.150064075380931
"2964",154,114,89,256,128,30,38,339,189,0,0,0,0,6,0,0.25003,6.25003,1389,1115,22761.2,221277,5236870,1739710,15794.1,75166.6,1171190,1171190,36,-1.5140878591315,1.60025929502535,0.460627978832144,-1.58870427207381,0.302521685699236,0.0761773147271089,0.150064075380931
"2965",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250007,7.25001,1374,1128,20888.9,219546,5235420,1741670,17713.3,73832.2,1170730,1170730,36,-1.61914404538191,1.52151649325094,0.254339947270058,-1.6624673087936,0.481712824006086,0.119648921889816,0.325162588854463
"2966",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250007,7.25001,1374,1128,20786.7,219426,5235280,1741740,17802.8,73690.2,1170590,1170590,36,-1.61950283781614,1.52212769563677,0.253372823964501,-1.66111293727713,0.480315419923595,0.1242274625596,0.325716267390693
"2967",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250007,7.25001,1374,1128,20786.7,219426,5235280,1741740,17802.8,73690.2,1170590,1170590,36,-1.61950283781614,1.52212769563677,0.253372823964501,-1.66111293727713,0.480315419923595,0.1242274625596,0.325716267390693
"2968",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250007,7.25001,1374,1128,20786.7,219426,5235280,1741740,17802.8,73690.2,1170590,1170590,36,-1.61950283781614,1.52212769563677,0.253372823964501,-1.66111293727713,0.480315419923595,0.1242274625596,0.325716267390693
"2969",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250015,7.25001,1374,1128,20575.4,219106,5234840,1741790,17968.9,73206.4,1169970,1169970,36,-1.62094282583577,1.52322265115423,0.251365447565633,-1.65863034788882,0.477600947505562,0.133582035261676,0.326736477651489
"2970",152,114,89,233,127,31,38,344,192,0,0,0,0,7,0,0.250015,7.25001,1374,1128,20575.4,219106,5234840,1741790,17968.9,73206.4,1169970,1169970,36,-1.62094282583577,1.52322265115423,0.251365447565633,-1.65863034788882,0.477600947505562,0.133582035261676,0.326736477651489
"2971",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2972",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2973",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2974",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2975",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2976",149,112,88,241,126,29,39,349,188,0,0,0,0,6,0,0.254134,6.25413,1363,1106,22675,219340,5233560,1739090,14239.5,71622.8,1165640,1165640,35,-1.50053548289992,1.50575573965567,0.470570325705265,-1.81303540813888,0.226031636800968,0.0291238344394704,0.149068547031589
"2977",153,115,89,246,129,27,39,322,180,0,0,0,0,6,0,0.266884,6.26688,1359,1100,23602.7,219753,5233610,1738190,12916.8,71667.4,1164920,1164920,35,-1.62363220784263,1.47445329302507,0.584703035305246,-1.75516266755462,0.385862054329383,0.0545129468675455,0.107057033964696
"2978",153,115,89,246,129,27,39,322,180,0,0,0,0,6,0,0.266884,6.26688,1359,1100,23602.7,219753,5233610,1738190,12916.8,71667.4,1164920,1164920,35,-1.62363220784263,1.47445329302507,0.584703035305246,-1.75516266755462,0.385862054329383,0.0545129468675455,0.107057033964696
"2979",153,115,89,246,129,27,39,322,180,0,0,0,0,6,0,0.266884,6.26688,1359,1100,23602.7,219753,5233610,1738190,12916.8,71667.4,1164920,1164920,35,-1.62363220784263,1.47445329302507,0.584703035305246,-1.75516266755462,0.385862054329383,0.0545129468675455,0.107057033964696
"2980",153,115,89,246,129,27,39,322,180,0,0,0,0,6,0,0.266884,6.26688,1359,1100,23602.7,219753,5233610,1738190,12916.8,71667.4,1164920,1164920,35,-1.62363220784263,1.47445329302507,0.584703035305246,-1.75516266755462,0.385862054329383,0.0545129468675455,0.107057033964696
"2981",223,117,80,748,145,37,43,192,366,0,0,0,0,5,0,2.72822,7.72822,1691,1107,14321,97138.4,4995720,2034530,30066.4,235397,1099780,1099780,30,-0.911377982839805,0.250606566115295,0.772305720488454,1.10800019079806,0.44610833514495,1.14518643096315,-0.349569585679691
"2982",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2983",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2984",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2985",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2986",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2987",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2988",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2989",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2990",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2991",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2992",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2993",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2994",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2995",125,100,91,233,109,37,43,256,426,0,0,0,0,8,0,0.262445,8.26244,1153,1086,17793.3,251498,5260690,1704620,11192.7,100632,1176520,1176520,30,-1.5172068685225,1.28258407306101,0.405728297296262,-3.24569594636631,0.987443972808897,-0.221769558062281,0.447443340772969
"2996",186,121,90,230,133,44,32,324,220,0,0,0,0,7,0,0.250205,7.2502,1589,1144,25977,233631,5251760,1734850,17250.3,91252.7,1189240,1189240,28,-1.72220239440079,2.08218377054819,0.291775070208291,-0.221621744931352,0.809762724197795,-0.146154449133527,0.260736816924269
"2997",186,121,90,230,133,44,32,324,220,0,0,0,0,7,0,0.250205,7.2502,1589,1144,25977,233631,5251760,1734850,17250.3,91252.7,1189240,1189240,28,-1.72220239440079,2.08218377054819,0.291775070208291,-0.221621744931352,0.809762724197795,-0.146154449133527,0.260736816924269
"2998",186,121,90,230,133,44,32,324,220,0,0,0,0,7,0,0.250205,7.2502,1589,1144,25977,233631,5251760,1734850,17250.3,91252.7,1189240,1189240,28,-1.72220239440079,2.08218377054819,0.291775070208291,-0.221621744931352,0.809762724197795,-0.146154449133527,0.260736816924269
"2999",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3000",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3001",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3002",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3003",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3004",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3005",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28555,229977,5248510,1738930,20054,88529.4,1187940,1187940,25,-1.69038893797531,2.23787164096947,0.604869861715078,-0.12021124356617,0.74280522840282,-0.0405733168147388,0.0844339020303869
"3006",186,122,91,216,134,42,33,322,216,0,0,0,0,6,0,0.250013,6.25001,1561,1159,25052.5,233138,5250680,1733770,14385.6,89710.2,1186690,1186690,30,-1.61309006283936,2.2101108292816,0.366104667272422,-0.314886782915054,0.624301167826091,-0.122878505067993,0.105635593050742
"3007",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,28943.3,230318,5248660,1738120,18975.9,88459.7,1187460,1187460,28,-1.54567186952098,2.24409609741558,0.33733749743495,-0.130396669743865,0.453002356012522,-0.125887268441855,0.169918286701477
"3008",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,28943.3,230318,5248660,1738120,18975.9,88459.7,1187460,1187460,28,-1.54567186952098,2.24409609741558,0.33733749743495,-0.130396669743865,0.453002356012522,-0.125887268441855,0.169918286701477
"3009",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,28943.3,230318,5248660,1738120,18975.9,88459.7,1187460,1187460,28,-1.54567186952098,2.24409609741558,0.33733749743495,-0.130396669743865,0.453002356012522,-0.125887268441855,0.169918286701477
"3010",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,28943.3,230318,5248660,1738120,18975.9,88459.7,1187460,1187460,28,-1.54567186952098,2.24409609741558,0.33733749743495,-0.130396669743865,0.453002356012522,-0.125887268441855,0.169918286701477
"3011",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,28943.3,230318,5248660,1738120,18975.9,88459.7,1187460,1187460,28,-1.54567186952098,2.24409609741558,0.33733749743495,-0.130396669743865,0.453002356012522,-0.125887268441855,0.169918286701477
"3012",191,122,91,201,133,42,32,302,195,0,0,0,0,6,0,0.25101,6.25101,1594,1119,28866,229677,5248190,1739130,20048.5,88205.5,1187640,1187640,25,-1.68958771864724,2.23557654639648,0.606749202329408,-0.122657431873631,0.745881292356019,-0.0462675204845162,0.0833426681057787
"3013",192,122,91,210,133,42,32,374,195,0,0,0,0,6,0,0.251872,6.25187,1602,1111,28830.9,229039,5247720,1740130,21124.6,87964.6,1187830,1187830,25,-1.59235259736889,2.27449321853526,0.36730825782326,-0.0941036103530224,0.449863046548385,-0.102332291532876,0.17229311339609
"3014",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3015",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3016",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3017",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3018",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3019",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3020",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3021",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3022",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3023",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3024",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3025",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3026",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3027",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3028",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
"3029",193,122,91,198,134,42,33,374,193,0,0,0,0,6,0,0.250512,6.25051,1593,1123,29017.9,230239,5248570,1738180,18983.5,88378,1187390,1187390,28,-1.54543024355837,2.24355434693313,0.337767733130879,-0.130906277272913,0.453685033101474,-0.127041347398345,0.169684897806649
